,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
2561,1,1,4.0,1912,44,19,1319,2100.0,316
2562,0,0,4.4,2392,43,24,881,1500.0,1914
2563,0,0,4.6,979,44,35,1311,3000.0,1914
2564,0,1,4.5,674,54,35,847,3500.0,1914
2565,1,1,4.6,1211,61,20,113,1700.0,1914
2566,0,1,4.2,2212,54,51,556,1700.0,1914
2567,1,0,4.3,7544,10,43,27,1500.0,1914
2568,0,1,4.4,2039,43,20,718,1200.0,1914
2569,1,1,4.4,1110,10,20,159,1200.0,1914
2570,1,1,4.4,3651,43,22,1158,1300.0,1914
2571,0,1,4.6,1082,55,19,629,1500.0,1914
2572,0,0,4.3,606,61,56,538,1300.0,1914
2573,0,1,4.3,149,63,35,14,2800.0,1914
2574,0,1,4.1,1327,43,20,637,2100.0,1914
2575,0,1,4.1,473,58,19,885,800.0,1914
2576,0,1,4.1,2044,25,19,1084,1600.0,1914
2577,1,1,4.3,3484,43,57,520,1700.0,1914
2578,1,0,4.6,2490,43,19,636,1600.0,1914
2579,0,1,4.3,755,43,38,1114,3000.0,1914
2580,0,1,4.2,167,10,19,1251,1000.0,1914
2581,0,1,4.2,1418,44,56,535,1500.0,1914
2582,1,1,4.2,2840,54,21,786,800.0,1914
2583,0,1,4.3,446,54,50,881,2000.0,1914
2584,1,1,4.3,2040,44,19,1286,1500.0,1914
2585,0,0,3.9,2322,61,19,1259,700.0,1914
2586,0,0,4.3,1028,43,43,871,1500.0,1914
2587,0,1,4.3,595,25,20,115,2500.0,1914
2588,1,1,4.2,2923,10,19,753,1000.0,1914
2589,1,1,3.9,1361,44,35,903,2100.0,718
2590,1,1,4.4,484,61,5,881,1900.0,1914
2591,1,1,4.5,1394,10,20,452,1700.0,1914
2592,0,1,4.3,666,54,19,788,2000.0,1914
2593,0,1,4.6,1423,43,35,1282,2200.0,1914
2594,1,1,4.3,763,43,19,1184,1400.0,1914
2595,1,1,4.4,1867,43,19,785,1500.0,1914
2596,1,0,4.3,2177,54,19,185,600.0,1914
2597,1,0,3.9,74,44,19,196,800.0,1914
2598,0,0,4.5,3614,61,12,266,900.0,1914
2599,0,1,4.4,282,54,5,98,1200.0,1914
2600,1,1,4.4,737,44,21,7,1700.0,1914
2601,0,1,4.2,149,63,35,767,2500.0,1914
2602,0,1,4.4,1094,63,19,1042,1600.0,1914
2603,0,0,4.3,1773,10,43,569,1300.0,1914
2604,1,1,4.1,875,54,19,1216,1400.0,1914
2605,0,1,4.4,189,43,20,965,1000.0,1914
2606,0,1,4.1,1769,10,12,306,1000.0,1914
2607,0,0,4.4,2662,10,12,262,600.0,1914
2608,0,1,4.3,695,55,35,632,2500.0,1914
2609,0,1,4.3,548,58,19,788,1400.0,1914
2610,1,0,3.9,377,44,66,878,200.0,1914
2611,0,1,4.5,340,44,19,750,1500.0,1914
2612,0,1,4.5,583,43,35,750,4000.0,1914
2613,0,0,4.3,1199,54,19,420,550.0,1914
2614,0,0,4.3,701,44,35,638,3000.0,1914
2615,0,1,3.8,64,44,19,130,1500.0,1914
2616,0,1,4.2,484,54,43,683,3000.0,1914
2617,0,0,4.1,1022,54,19,971,500.0,1914
2618,0,1,4.2,347,43,20,1084,1000.0,1914
2619,0,0,4.3,2319,10,5,689,1100.0,1914
2620,1,0,4.0,787,10,19,33,650.0,1914
2621,0,1,4.3,284,61,5,861,1200.0,1914
2622,0,1,4.1,565,44,21,1064,2500.0,1914
2623,0,0,4.3,456,43,24,135,1500.0,1914
2624,0,1,4.4,186,44,35,858,2000.0,1914
2625,0,1,4.2,2074,43,19,634,1500.0,1914
2626,0,1,4.1,209,44,56,553,1000.0,1914
2627,1,1,4.2,2270,61,20,640,1400.0,1107
2628,0,0,4.3,687,43,19,1315,1500.0,1914
2629,0,0,4.2,1279,10,53,559,1100.0,1914
2630,1,0,3.9,117,63,19,414,600.0,248
2631,1,1,4.3,500,43,20,452,1300.0,593
2632,1,1,4.2,980,63,20,706,1000.0,1103
2633,1,0,4.0,1096,63,19,815,1300.0,808
2634,1,0,4.3,3547,10,12,368,650.0,1702
2635,1,1,4.4,218,61,19,1211,850.0,1914
2636,1,1,4.2,937,10,12,305,750.0,1854
2637,1,1,4.4,861,44,19,122,1800.0,1703
2638,0,0,4.1,530,12,19,467,500.0,1914
2639,0,1,4.5,550,63,19,844,1800.0,1914
2640,1,1,4.0,932,10,20,17,1000.0,130
2641,1,1,4.4,712,55,19,851,1000.0,1914
2642,0,1,4.6,116,55,19,420,1200.0,1914
2643,0,1,4.3,612,54,35,1043,3400.0,1914
2644,0,0,4.2,162,63,12,402,750.0,1914
2645,1,0,4.2,858,63,19,1312,1800.0,235
2646,0,0,4.0,53,55,35,111,2000.0,1914
2647,0,1,4.1,80,63,35,790,3000.0,1914
2648,0,1,4.1,93,54,53,533,1000.0,1914
2649,1,1,4.1,853,10,19,1216,1400.0,1248
2650,0,1,4.3,355,55,35,1084,3500.0,1914
2651,0,0,4.3,67,54,12,388,400.0,1914
2652,0,0,4.3,788,10,15,364,900.0,1914
2653,0,1,3.9,680,10,20,1235,1200.0,1914
2654,0,0,4.1,765,54,19,1085,800.0,1914
2655,0,1,4.2,538,44,25,1107,1500.0,1914
2656,0,1,4.3,325,55,19,1008,1200.0,1914
2657,0,1,4.3,231,55,35,788,4000.0,1914
2658,0,0,3.9,161,59,19,940,500.0,1914
2659,1,0,4.1,114,55,12,132,700.0,1207
2660,0,1,4.0,171,10,19,903,1300.0,1914
2661,0,1,4.1,270,54,36,903,4000.0,1914
2662,1,1,4.1,354,55,19,1228,1200.0,402
2663,1,1,4.1,450,10,19,903,1000.0,1914
2664,1,1,4.1,765,63,20,23,1200.0,96
2665,0,0,3.9,378,54,4,975,1000.0,1914
2666,1,0,4.3,570,63,12,324,700.0,1848
2667,1,0,4.0,162,55,20,903,1700.0,1040
2668,1,0,4.3,901,63,19,788,2000.0,1293
2669,1,1,4.3,550,58,19,462,1200.0,1003
2670,1,1,4.3,1048,43,19,761,1600.0,1447
2671,1,0,4.4,319,10,19,1084,800.0,1914
2672,1,1,4.3,225,44,5,95,2000.0,1231
2673,0,1,4.3,449,44,35,452,3000.0,1914
2674,0,0,4.2,38,55,4,696,2000.0,1914
2675,0,1,3.9,312,54,35,1062,2000.0,1914
2676,0,1,4.4,424,54,36,420,3500.0,1914
2677,0,0,4.1,1543,43,53,595,1200.0,1914
2678,1,0,4.0,113,44,19,754,1000.0,1914
2679,1,0,4.1,459,10,12,273,700.0,1914
2680,1,1,4.0,188,59,20,1073,1300.0,1706
2681,0,0,4.3,524,10,19,901,800.0,1914
2682,1,0,4.0,360,54,19,494,1000.0,1786
2683,1,0,2.8,109,58,19,498,500.0,1914
2684,1,0,4.0,175,63,19,205,750.0,138
2685,1,0,3.9,463,63,15,268,800.0,182
2686,0,1,4.4,183,43,20,788,1800.0,1914
2687,1,0,4.2,172,12,19,899,800.0,1870
2688,0,1,4.1,608,44,26,504,2800.0,1914
2689,1,0,4.3,1133,25,12,351,800.0,1822
2690,1,0,4.2,121,43,20,900,1000.0,1914
2691,1,0,3.9,205,61,19,975,500.0,1914
2692,0,0,3.8,617,44,43,991,3000.0,1914
2693,0,1,3.9,297,58,12,365,750.0,1914
2694,1,0,3.9,366,54,19,958,800.0,1914
2695,0,1,4.1,117,63,19,519,2000.0,1914
2696,0,0,3.9,183,63,19,1037,2200.0,1914
2697,1,0,3.6,95,25,15,297,650.0,669
2698,0,1,4.1,335,44,20,815,1800.0,1914
2699,1,0,3.9,224,10,19,1058,950.0,1914
2700,1,0,4.2,1764,61,19,505,750.0,1914
2701,0,1,4.2,175,55,35,504,3000.0,1914
2702,1,1,4.1,294,55,19,707,1000.0,188
2703,0,1,3.9,747,10,53,690,1500.0,1914
2704,1,0,4.2,115,44,13,278,500.0,1914
2705,1,0,4.1,54,54,19,722,400.0,1914
2706,0,0,4.0,108,59,19,940,550.0,1914
2707,0,0,4.2,115,63,21,837,1000.0,1914
2708,0,0,3.9,191,61,4,683,600.0,1914
2709,0,0,4.0,224,54,19,1134,700.0,1914
2710,0,0,4.0,58,63,19,855,2000.0,1914
2711,1,0,3.7,111,59,19,940,550.0,1914
2712,1,1,3.8,203,55,19,995,1200.0,1914
2713,0,0,4.2,697,61,58,1227,300.0,1914
2714,1,0,3.9,158,25,19,492,1300.0,1914
2715,1,0,3.9,87,63,19,982,500.0,1914
2716,0,0,3.9,234,42,5,774,1000.0,1914
2717,1,0,3.6,82,58,19,940,500.0,1914
2718,1,1,3.8,198,44,19,762,1600.0,1914
2719,1,0,3.0,74,58,19,903,500.0,1756
2720,0,1,4.2,271,44,35,773,3000.0,1914
2721,0,1,3.7,91,43,13,281,1000.0,1914
2722,0,0,3.6,60,59,19,1124,450.0,1914
2723,1,0,4.1,119,55,19,516,1000.0,1914
2724,1,1,3.1,58,61,58,190,400.0,1914
2725,0,0,2.5,433,12,19,486,650.0,1914
2726,0,0,4.0,101,55,19,420,550.0,1914
2727,0,0,4.1,104,43,18,380,1200.0,1914
2728,0,0,3.1,120,43,20,1025,1200.0,1914
2729,0,0,2.8,253,25,19,940,1000.0,1914
2730,0,0,3.7,293,54,53,1019,1000.0,1914
2731,0,0,4.0,93,54,43,683,2000.0,1914
2732,0,0,4.0,62,63,43,683,1500.0,1914
2733,1,0,3.9,184,58,19,1247,400.0,1914
2734,1,0,3.8,59,12,65,664,300.0,1914
2735,0,1,3.8,73,58,4,576,1200.0,1914
2736,0,0,4.1,117,44,35,28,3000.0,1914
2737,1,0,3.9,67,10,9,412,500.0,1914
2738,1,0,4.2,382,63,12,1171,500.0,1914
2739,0,0,3.5,53,43,20,119,1800.0,1914
2740,0,0,3.9,72,43,43,1280,2500.0,1914
2741,0,0,3.9,134,61,19,763,800.0,1914
2742,0,0,4.1,168,44,35,420,2500.0,1914
2743,1,0,2.6,307,58,19,894,700.0,1914
2744,0,0,3.9,89,61,19,1098,1400.0,1914
2745,1,0,2.8,296,12,19,181,600.0,1914
2746,1,0,3.4,122,54,12,289,600.0,1914
2747,0,1,3.9,315,44,12,321,800.0,1914
2748,0,0,3.7,52,55,19,1124,550.0,1914
2749,1,0,3.8,262,55,19,488,850.0,1914
2750,0,1,4.0,98,63,43,691,2400.0,1914
2751,1,0,3.3,261,58,19,940,500.0,1914
2752,0,1,3.8,108,63,4,940,1400.0,1914
2753,0,1,3.9,100,54,19,903,1900.0,1914
2754,0,0,3.0,107,44,19,1025,800.0,1914
2755,0,0,3.7,145,55,21,463,1000.0,1914
2756,0,0,4.1,259,44,20,532,1200.0,1914
2757,0,1,4.2,258,44,20,1317,1500.0,1914
2758,1,0,4.0,132,54,11,1310,250.0,1914
2759,1,0,3.8,96,63,12,336,600.0,1914
2760,0,0,3.7,57,61,19,940,700.0,1914
2761,0,0,3.8,67,55,19,1227,500.0,1914
2762,0,1,4.3,164,55,35,785,3000.0,1914
2763,0,0,4.0,209,54,19,452,500.0,1914
2764,0,0,3.8,150,10,19,504,800.0,1914
2765,1,0,3.5,140,10,19,903,600.0,1914
2766,0,1,3.6,277,61,20,45,800.0,1914
2767,0,0,1.8,224,10,19,1025,1200.0,1914
2768,0,0,2.9,46,58,19,1267,550.0,1914
2769,1,1,3.8,194,61,19,211,800.0,1914
2770,0,0,3.9,119,25,20,1219,800.0,1914
2771,0,0,3.8,52,55,19,1033,1200.0,1914
2772,0,0,3.7,32,12,19,1052,800.0,1914
2773,0,0,2.2,48,54,19,815,600.0,1914
2774,0,0,3.4,10,44,58,951,350.0,1914
2775,0,0,3.8,217,43,19,756,2000.0,1914
2776,1,0,3.8,260,44,12,262,700.0,1914
2777,1,0,3.4,50,10,19,974,600.0,1914
2778,0,0,3.7,82,44,35,750,2500.0,1914
2779,1,0,4.1,125,44,21,528,900.0,1914
2780,0,0,4.1,121,55,19,940,600.0,1914
2781,1,1,2.2,406,44,19,866,1000.0,1914
2782,1,0,4.4,1087,43,1,139,600.0,1914
2783,1,0,4.0,867,43,58,1270,400.0,1914
2784,0,0,4.5,174,55,58,1110,250.0,1914
2785,1,0,4.4,222,44,58,251,700.0,970
2786,0,0,4.1,356,55,58,927,400.0,1914
2787,0,0,3.6,221,12,58,1298,300.0,1914
2788,0,0,3.9,80,10,58,420,500.0,1914
2789,0,0,4.0,1217,10,58,1227,200.0,1914
2790,1,0,3.9,101,63,58,903,150.0,1914
2791,1,0,4.1,41,10,29,618,150.0,984
2792,0,0,4.1,274,55,58,1227,150.0,1914
2793,0,0,4.0,1443,44,32,614,500.0,1914
2794,1,1,4.1,94,10,58,719,300.0,2
2795,1,0,4.3,284,61,58,260,500.0,1914
2796,0,0,4.0,102,55,58,61,300.0,1914
2797,1,0,4.1,159,61,58,1146,300.0,1914
2798,1,0,4.0,101,61,58,797,150.0,1914
2799,0,0,4.0,89,25,58,1241,300.0,1914
2800,1,0,4.1,204,63,58,1261,250.0,1914
2801,0,0,2.7,77,44,58,975,500.0,1914
2802,0,0,3.9,75,12,58,1227,150.0,1914
2803,0,0,3.6,52,55,3,146,300.0,1914
2804,1,0,4.0,787,55,58,71,400.0,1914
2805,1,0,3.9,113,58,58,671,250.0,1914
2806,1,0,4.0,78,12,60,674,350.0,1914
2807,1,0,3.9,117,44,58,1167,800.0,1914
2808,1,0,3.8,106,54,58,1237,200.0,1914
2809,0,0,3.0,33,12,58,1238,400.0,1914
2810,0,0,3.2,57,43,58,1213,350.0,1914
2811,1,0,3.9,55,61,58,197,400.0,1914
2812,1,0,3.6,79,54,58,1230,500.0,1914
2813,0,0,3.8,95,10,58,642,500.0,1914
2814,0,0,3.9,77,44,58,1227,200.0,1914
2815,1,0,3.5,62,10,58,205,400.0,1914
2816,0,0,3.7,70,63,58,1188,500.0,1914
2817,1,0,3.1,163,10,58,648,350.0,1914
2818,1,0,3.8,170,58,58,1117,250.0,1914
2819,1,0,3.9,454,54,58,208,400.0,459
2820,1,0,3.9,252,54,58,934,500.0,399
2821,0,0,3.7,58,10,58,1263,250.0,1914
2822,1,0,3.2,46,63,58,903,300.0,1914
2823,0,0,3.7,160,61,58,181,300.0,1914
2824,0,0,3.8,38,12,58,427,300.0,1914
2825,0,0,3.8,41,54,58,161,100.0,1914
2826,1,0,3.8,113,54,29,546,500.0,1914
2827,1,1,4.7,4657,13,55,1152,1300.0,1914
2828,1,1,4.1,612,13,19,38,1100.0,1914
2829,1,1,4.5,1621,13,19,784,1300.0,1914
2830,1,0,4.3,652,13,16,341,750.0,1914
2831,0,1,4.0,323,13,43,1100,1300.0,1914
2832,1,1,4.2,474,13,19,1004,1700.0,1914
2833,1,0,4.1,391,13,19,439,600.0,1914
2834,1,1,4.3,858,13,21,529,1000.0,1914
2835,1,0,4.2,739,13,12,323,750.0,1914
2836,1,0,3.9,430,18,19,890,550.0,1914
2837,1,1,4.0,378,13,19,983,850.0,1914
2838,0,0,4.1,211,18,3,146,200.0,1914
2839,1,0,3.7,162,13,19,488,700.0,1914
2840,1,0,3.3,201,13,19,420,700.0,1914
2841,1,0,4.1,402,13,19,1087,750.0,1914
2842,1,1,3.8,91,13,19,1129,1800.0,1914
2843,0,1,3.7,100,52,19,1243,1600.0,1914
2844,0,0,4.0,107,13,58,842,400.0,1914
2845,1,0,3.7,74,18,58,903,300.0,1914
2846,0,0,4.5,203,11,58,1227,150.0,1914
2847,0,0,3.2,41,11,58,1277,400.0,1914
2848,0,0,4.0,53,13,58,869,400.0,1914
2849,0,1,3.9,156,13,19,1143,1100.0,1914
2850,1,0,3.9,146,13,58,1169,600.0,1914
2851,1,0,2.8,142,18,3,140,300.0,1914
2852,1,1,4.0,2103,7,26,435,2000.0,1914
2853,0,1,4.4,2039,43,20,718,1200.0,1914
2854,0,1,4.5,8375,7,57,15,2000.0,1914
2855,0,0,4.5,1573,7,20,1227,1500.0,1914
2856,0,1,4.4,256,7,50,108,1500.0,1914
2857,0,1,4.2,240,7,53,25,1500.0,1914
2858,1,1,4.3,393,7,5,693,1600.0,1914
2859,0,1,4.1,548,7,56,683,1100.0,1914
2860,0,0,4.0,949,7,53,940,1100.0,1914
2861,1,0,4.0,1203,7,7,532,2000.0,1914
2862,0,0,2.0,395,7,43,683,1500.0,1914
2863,0,1,4.4,4575,44,43,121,1700.0,1914
2864,0,1,4.2,3116,43,43,504,2500.0,1914
2865,0,1,4.4,858,43,35,114,3000.0,1914
2866,1,1,4.4,2229,43,37,789,3000.0,1914
2867,0,0,4.4,2392,43,24,881,1500.0,1914
2868,0,1,4.5,5262,61,20,4,2500.0,1914
2869,1,1,4.6,1211,61,20,113,1700.0,1914
2870,0,1,4.2,2212,54,51,556,1700.0,1914
2871,0,1,4.4,2039,43,20,718,1200.0,1914
2872,1,1,4.4,3651,43,22,1158,1300.0,1914
2873,0,0,4.3,606,61,56,538,1300.0,1914
2874,1,1,4.3,3484,43,57,520,1700.0,1914
2875,0,1,4.2,1418,44,56,535,1500.0,1914
2876,0,1,4.3,446,54,50,881,2000.0,1914
2877,0,0,4.3,1028,43,43,871,1500.0,1914
2878,0,1,4.3,595,25,20,115,2500.0,1914
2879,1,1,4.4,484,61,5,881,1900.0,1914
2880,1,0,4.3,1703,10,43,569,1300.0,1914
2881,0,1,4.4,108,43,20,965,1000.0,1914
2882,0,1,4.3,474,54,43,683,3000.0,1914
2883,0,0,4.3,2240,10,5,689,1100.0,1914
2884,0,1,4.3,284,61,5,861,1200.0,1914
2885,0,1,4.1,209,44,56,553,1000.0,1914
2886,1,1,4.2,2270,61,20,640,1400.0,1914
2887,0,0,4.2,1279,10,53,559,1100.0,1914
2888,1,1,4.0,932,10,20,17,1000.0,1914
2889,0,1,4.1,93,54,53,533,1000.0,1914
2890,0,0,4.2,2020,58,25,21,1200.0,1914
2891,0,1,3.9,680,10,20,1235,1200.0,1914
2892,0,1,4.2,538,44,25,1107,1500.0,1914
2893,0,0,3.9,378,54,4,975,1000.0,1914
2894,0,0,4.2,38,55,4,696,2000.0,1914
2895,0,0,4.1,1543,43,53,595,1200.0,1914
2896,0,1,4.1,608,44,26,504,2800.0,1914
2897,0,0,3.8,617,44,43,991,3000.0,1914
2898,0,1,3.9,747,10,53,690,1500.0,1914
2899,0,0,3.9,191,61,4,683,600.0,1914
2900,0,0,2.7,402,44,53,940,1000.0,1914
2901,0,0,3.9,234,42,5,774,1000.0,1914
2902,0,0,3.7,293,54,53,1019,1000.0,1914
2903,0,0,4.0,93,54,43,683,2000.0,1914
2904,0,0,4.0,62,63,43,683,1500.0,1914
2905,0,1,4.0,196,44,44,1078,3000.0,1914
2906,0,1,3.8,73,58,4,576,1200.0,1914
2907,0,0,3.9,72,43,43,1280,2500.0,1914
2908,0,1,4.0,98,63,43,691,2400.0,1914
2909,0,1,3.8,108,63,4,940,1400.0,1914
2910,0,0,4.1,259,44,20,532,1200.0,1914
2911,0,1,4.2,258,44,20,1317,1500.0,1914
2912,1,1,4.7,4657,13,55,1152,1300.0,1914
2913,0,1,4.0,323,13,43,1100,1300.0,1914
2914,1,0,3.9,77,39,29,742,800.0,1914
2915,1,0,4.1,323,39,12,270,700.0,1914
2916,1,0,4.0,152,37,11,168,350.0,1914
2917,1,0,4.0,100,39,29,137,150.0,1914
2918,1,0,3.9,110,37,29,736,200.0,1914
2919,0,0,3.9,43,37,8,172,200.0,1914
2920,0,0,3.8,34,37,0,145,400.0,1914
2921,0,0,3.8,286,40,32,614,500.0,1914
2922,0,0,3.7,73,38,66,875,250.0,1914
2923,1,1,4.4,1110,10,20,159,1200.0,1914
2924,0,0,4.3,606,61,56,538,1300.0,1914
2925,0,1,4.1,1327,43,20,637,2100.0,1914
2926,1,1,4.3,3484,43,57,520,1700.0,1914
2927,0,1,4.2,1418,44,56,535,1500.0,1914
2928,0,1,4.3,595,25,20,115,2500.0,1914
2929,1,1,4.4,484,61,5,881,1900.0,1914
2930,1,1,4.5,1394,10,20,452,1700.0,1914
2931,0,1,4.4,108,43,20,965,1000.0,1914
2932,0,1,4.2,332,43,20,1084,1000.0,1914
2933,0,0,4.3,2240,10,5,689,1100.0,1914
2934,0,1,4.3,284,61,5,861,1200.0,1914
2935,0,1,4.1,209,44,56,553,1000.0,1914
2936,1,1,4.2,2270,61,20,640,1400.0,1914
2937,0,0,4.2,1279,10,53,559,1100.0,1914
2938,1,1,4.3,500,43,20,452,1300.0,1914
2939,1,1,4.2,980,63,20,706,1000.0,1914
2940,1,1,4.0,932,10,20,17,1000.0,1914
2941,0,1,4.1,93,54,53,533,1000.0,1914
2942,0,1,3.9,680,10,20,1235,1200.0,1914
2943,0,1,4.2,538,44,25,1107,1500.0,1914
2944,0,1,4.1,270,54,36,903,4000.0,1914
2945,1,1,4.1,765,63,20,23,1200.0,1914
2946,0,0,3.9,378,54,4,975,1000.0,1914
2947,1,0,4.0,162,55,20,903,1700.0,1914
2948,1,1,4.3,225,44,5,95,2000.0,1914
2949,0,0,4.2,38,55,4,696,2000.0,1914
2950,0,1,4.4,424,54,36,420,3500.0,1914
2951,0,0,4.1,1543,43,53,595,1200.0,1914
2952,1,1,4.0,188,59,20,1073,1300.0,1914
2953,0,1,4.4,183,43,20,788,1800.0,1914
2954,1,0,4.2,121,43,20,900,1000.0,1914
2955,0,1,4.1,335,44,20,815,1800.0,1914
2956,0,1,3.9,747,10,53,690,1500.0,1914
2957,0,0,3.9,191,61,4,683,600.0,1914
2958,0,0,2.7,402,44,53,940,1000.0,1914
2959,0,0,3.9,234,42,5,774,1000.0,1914
2960,0,0,3.1,120,43,20,1025,1200.0,1914
2961,0,0,3.7,293,54,53,1019,1000.0,1914
2962,0,1,4.0,196,44,44,1078,3000.0,1914
2963,0,1,3.8,73,58,4,576,1200.0,1914
2964,0,0,3.5,53,43,20,119,1800.0,1914
2965,0,1,3.8,108,63,4,940,1400.0,1914
2966,0,0,4.1,259,44,20,532,1200.0,1914
2967,0,1,4.2,258,44,20,1317,1500.0,1914
2968,0,1,3.6,277,61,20,45,800.0,1914
2969,1,1,4.7,4657,13,55,1152,1300.0,1914
2970,1,1,4.3,840,8,21,1161,600.0,1914
2971,1,1,4.2,767,8,19,913,700.0,1914
2972,1,1,3.8,818,8,20,903,750.0,1914
2973,0,1,4.8,2882,68,19,639,1600.0,1914
2974,0,1,4.9,2745,68,19,118,1400.0,1914
2975,1,1,4.0,2807,68,20,893,1100.0,1914
2976,0,1,4.1,460,68,20,1063,1000.0,1914
2977,0,0,4.1,450,68,19,903,1800.0,1914
2978,1,1,4.7,1512,68,19,452,1700.0,1914
2979,0,1,4.0,345,46,20,107,1500.0,1914
2980,0,0,3.9,69,68,20,1140,1200.0,1914
2981,0,1,4.1,821,68,35,907,2500.0,1914
2982,1,1,4.2,560,68,19,1076,1000.0,1914
2983,0,1,4.0,288,68,19,513,1500.0,1914
2984,0,1,3.8,137,68,35,1119,2000.0,1914
2985,0,1,3.5,185,68,19,1028,800.0,1914
2986,0,0,3.6,62,68,19,772,1500.0,1914
2987,0,0,3.9,75,68,36,683,2000.0,1914
2988,0,0,3.8,118,68,19,1038,1900.0,1914
2989,0,0,2.8,161,68,20,434,1200.0,1914
2990,0,1,3.0,83,68,19,1227,1200.0,1914
2991,1,0,2.6,118,46,20,940,1200.0,1914
2992,0,0,2.9,51,68,19,975,600.0,1914
2993,0,1,3.6,54,68,19,1008,1100.0,1914
2994,0,1,4.2,65,8,13,283,400.0,1914
2995,1,1,4.3,840,8,21,1161,600.0,823
2996,1,0,4.2,819,8,12,408,300.0,119
2997,1,1,4.0,130,8,12,293,600.0,180
2998,1,1,3.2,501,8,12,286,500.0,1898
2999,0,0,4.0,72,8,12,262,500.0,1914
3000,1,0,4.0,293,8,58,292,650.0,128
3001,0,0,2.3,30,8,12,349,900.0,1914
3002,0,0,4.1,701,8,12,307,600.0,1914
3003,1,1,4.5,733,68,16,8,900.0,178
3004,1,1,4.3,330,68,21,1034,1400.0,637
3005,0,1,4.2,500,68,21,464,2000.0,1914
3006,1,0,3.4,54,23,12,298,1000.0,181
3007,1,0,4.1,142,68,12,262,700.0,415
3008,1,0,3.1,175,68,34,611,600.0,263
3009,1,0,2.8,67,46,12,409,300.0,1180
3010,0,0,3.9,57,68,1,138,400.0,1914
3011,0,0,3.9,90,68,12,316,700.0,1914
3012,1,0,3.5,156,65,68,821,400.0,803
3013,1,0,3.8,599,46,28,1170,700.0,1914
3014,1,0,4.2,351,8,19,488,600.0,498
3015,1,0,3.6,151,15,28,780,450.0,1914
3016,1,0,3.8,798,46,28,1129,450.0,1914
3017,1,0,3.8,78,65,68,1202,250.0,1452
3018,1,0,2.8,295,46,28,940,500.0,1914
3019,1,0,4.0,107,68,58,951,400.0,1914
3020,1,0,3.6,193,23,28,217,400.0,1914
3021,1,1,4.2,767,8,19,913,700.0,946
3022,1,0,4.4,150,46,58,978,300.0,1788
3023,1,0,3.5,69,8,19,892,850.0,494
3024,1,0,3.8,58,46,58,727,500.0,1481
3025,1,0,3.7,751,46,19,952,500.0,1118
3026,1,0,3.6,97,46,12,262,650.0,311
3027,1,0,4.0,151,68,58,1084,600.0,1914
3028,1,0,3.6,297,68,58,534,400.0,1707
3029,1,0,3.6,162,46,28,903,400.0,120
3030,1,0,3.3,405,68,28,1044,500.0,1328
3031,1,0,3.7,241,46,58,1110,400.0,1830
3032,1,0,4.3,200,23,68,1159,600.0,1914
3033,1,1,4.4,1777,46,19,452,800.0,1280
3034,1,0,4.2,218,8,65,878,400.0,1577
3035,1,0,3.4,308,46,58,940,300.0,483
3036,1,0,3.0,208,46,58,1227,450.0,38
3037,1,0,3.5,338,46,19,73,1000.0,150
3038,1,1,3.5,151,46,19,940,800.0,1663
3039,1,0,3.3,387,68,19,221,800.0,1914
3040,1,0,3.4,372,68,19,951,500.0,1914
3041,1,0,3.0,394,8,58,254,500.0,605
3042,1,0,3.9,84,46,58,730,300.0,1914
3043,1,0,3.7,52,68,28,903,350.0,410
3044,1,0,3.7,175,68,28,1019,500.0,105
3045,1,0,4.6,110,46,10,165,400.0,615
3046,1,0,3.9,81,46,58,951,400.0,1914
3047,1,0,2.6,158,46,58,903,300.0,1914
3048,1,0,3.9,162,68,28,805,300.0,807
3049,1,0,2.6,329,46,19,733,700.0,1914
3050,1,0,4.0,306,46,58,1287,150.0,239
3051,1,0,3.1,152,46,19,152,600.0,575
3052,1,0,4.2,78,68,68,1097,500.0,714
3053,1,0,3.3,225,46,58,1050,250.0,115
3054,1,0,3.1,216,46,19,485,650.0,1914
3055,1,0,3.3,68,46,11,175,250.0,883
3056,1,1,3.9,1117,68,19,88,750.0,1335
3057,1,0,3.0,458,8,58,1167,800.0,65
3058,1,0,4.1,502,46,29,605,500.0,865
3059,1,0,4.0,167,46,29,626,350.0,1192
3060,1,0,4.0,171,68,0,140,500.0,622
3061,0,0,4.1,1123,8,58,1138,500.0,1914
3062,0,1,4.2,65,8,13,283,400.0,1914
3063,1,0,2.4,125,68,19,944,500.0,294
3064,1,0,3.3,184,46,58,648,350.0,179
3065,1,0,4.2,402,68,28,903,400.0,1475
3066,1,1,4.3,330,68,21,1034,1400.0,637
3067,1,0,3.7,487,46,19,213,700.0,1037
3068,1,0,3.5,108,46,58,1052,300.0,1435
3069,1,0,4.1,48,46,28,870,600.0,566
3070,1,0,3.2,835,68,28,715,450.0,1112
3071,1,0,4.2,3336,46,19,238,600.0,1914
3072,1,0,3.9,114,23,58,255,600.0,538
3073,1,0,4.1,319,46,28,940,300.0,1432
3074,1,0,4.5,224,46,58,426,300.0,1776
3075,0,0,3.4,230,8,19,417,550.0,1914
3076,1,0,3.7,486,23,58,1159,750.0,1580
3077,1,0,4.0,58,68,29,618,300.0,1202
3078,1,0,3.8,107,8,19,909,800.0,1914
3079,1,0,3.2,789,8,58,81,400.0,522
3080,1,0,4.0,239,46,58,1295,200.0,1891
